code,label
7536000100018,Schuster/in
7536000200018,Schuhabschneider/in
7536000300018,Schuhmusterhersteller/in
7536000400018,Schuhputzmaschine
7536000500018,Pferdegeschirrmacher/in
7536000600018,Lederschneider/in
7536000700018,Lederwarenhersteller/in
7536001100018,Schuhmachermeister/in
7536001200018,Sportschuhmacher/in
7536001300018,Chirurgischer Schuhhersteller/in
7536001400018,Peitschenmacher/in
7536010000000,"Schuhmacher/in, Ledermacher/in"
7536020000000,Orthopädischer Schuhmacher/in
7541000400018,Muscheltaucher
7541000500018,Unterwasserschweißer/in
7541010000000,Berufstaucher/in
7541020000000,Bergungstaucher/in
7541030000000,Such- und Rettungsmitarbeiter für die Unterwasserrettung
7541040000000,"Taucher/in für Schwämme, Austern, Perlen"
7542020000000,Sandstrahler/in
7543000000000,Produktprüfer/in (mit Ausnahme von Lebensmitteln und Getränken)
7543000100018,Inspektorstoffe
7543001100018,Produkt-Grader/in
7543001400018,Textile Grader/in
7543001500018,Wolle Classer/in
7543010000000,Qualitätskontrolleur/in / Inspekteur/in für Agrarprodukte (Auktion)
7543020000000,"Qualitätskontrolleur/in / Inspekteur/in für Vieh, Fleisch, Fisch"
7543030000000,Qualitätskontrolleur/in / Inspekteur/in für IT-Geräte
7543040000000,Qualitätskontrolleur/in für elektrische Anlagen oder elektrische Bestandteile
7543050000000,Qualitätskontrolleur/in / Inspekteur/in für Lebensmittel (nicht Fleisch oder Fisch)
7543060000000,"Qualitätskontrolleur/in / Inspekteur/in für Glas, Glaserzeugnisse"
7543070000000,"Qualitätskontrolleur/in / Inspekteur/in für Getreide, Saatgut"
7543080000000,"Qualitätskontrolleur/in / Inspekteur/in für Maschinen, Geräte, Fahrzeuge"
7543090000000,Qualitätskontrolleur/in / Inspekteur/in für Metallprodukte oder -waren
7543100000000,"Qualitätskontrolleur/in / Inspekteur/in für Lärmbelästigung (Lizenzen, Inspektion)"
7543110000000,"Qualitätskontrolleur/in / Inspekteur/in für Kleidung, Lederwaren"
7543120000000,Qualitätskontrolleur/in / Inspekteur/in für Gummi- oder Kunststoffprodukte
7544000100018,Kammerjäger/in
7544000200018,Desinfektor/in
7544000300018,Herbizid-Sprüher/in
7544000400016,Insektizid Sprayer/in
7544000500018,Malaria-Sprühgerät
7544000800018,Schädlingsbekämpfungstechniker/in
7544000900018,Pestizid Sprayer/in
7544001000018,Weed Sprayer/in
7544010000000,Schädlingsbekämpfer/in
7549000100018,Florist (Blumen arrangieren)
7549000200018,Blumenarrangement
7549000300018,Glaslinsenschleifer/in
7549000400018,Glaslinsen-Polierer/in
7549000500018,Optische Linsenformmaschine
7549990000000,Sonstige Tätigkeit im Kunsthandwerk
8111000100018,Kohlenbergwerksarbeiter/in
8111000200018,Diamond Miner/in
8111000300018,Dragline-Operator
8111000400018,Goldminenarbeiter/in
8111000500018,Maschinenbediener (Minenbohren)
8111000600018,Maschinenbediener (Steinbruchbohrungen)
8111000700018,Bergwerksarbeiter/in
8111000800018,Bergbaubohrer/in
8111000900018,Betreiber/in einer Bergwerksanlage
8111001300018,Bauarbeiter im Steinbruch
8111020000000,"Minenarbeiter/in, Sprengarbeiter/in"
8111030000000,Grubenarbeiter/in
8111050000000,Bergbaumaschinenführer/in
8111060000000,Bergmann Mergelgrube
8112000100018,Kohlenwäscher/in
8112000200018,Maschinenbediener (Zerkleinern von Erz)
8112000300018,Maschinenbediener (Mineralverarbeitung)
8112000400018,Maschinenbediener (Mineralien waschen)
8112000500018,Maschinenbediener (Steinschneiden)
8112000600018,Maschinenbediener (Steinhobeln)
8112010000000,Maschinenführer/in Abbau von Steinen und Erden
8112020000000,Maschinenführer/in Eisenerzabbau
8112030000000,Verfahrenstechniker/in Flotation
8112040000000,Bediener/in Brechmaschine
8113000100018,Bediener/in von bohrausrüstungen
8113000200018,Derrick-Bediener/in
8113000300016,Gas Service Unit Operator / Mechaniker/in
8113020000000,Öl- oder Gasbohrarbeiter/in
8113050000000,"Leiter/in einer Bohreinheit, außer Gas und Öl"
8113060000000,Leiter/in einer Öl- oder Gasbohreinheit
8113070000000,Bedienstete/r Servicestelle Öl oder Gas
8113080000000,"Schachtbohrer/in, außer Gas und Öl"
8113090000000,Bohrarbeiter/in Brunnenwasser
8113100000000,Brunnenbauer/in
8114000100018,Maschinenbediener (Asbestzementprodukte)
8114000200018,Maschinenbediener (Produktion von gegossenem Stein)
8114000300018,Maschinenbediener (Zementprodukte)
8114000400018,Maschinenbediener (Betonherstellung)
8114000500018,Maschinenbediener (Industriediamanten)
8114000600018,Maschinenbediener (mineralische Produkte)
8114000700018,Maschinenbediener (Steinprodukte)
8114010000000,"Maschinenarbeiter/in in der Zement-, Stein- oder Mineralstoffindustrie"
8114010000018,Betonmischer/in
8121000100018,Aluminiumklassifizierer/in
8121000200018,Maschinenbediener (Metall-Extrusion)
8121000300018,Maschinenbediener (Drahtziehen)
8121000900018,Stahlraffinerie
8121001000018,Stahlrolle
8121001100018,Uran-Klassifizierer-Operator
8121001200018,Zinkzellenbediener/in
8121010000000,Anlagenbediener/in Metallverarbeitung
8121020000000,Metallgiesser/in
8122000100018,Anodiseur/in
8122000200018,Maschinenbediener (Metallverzinken)
8122000300018,Maschinenbediener (Metallkaschierung)
8122000400018,Maschinenbediener (Metallspritzen)
8122000500018,Maschinenbediener (Strahler)
8122000900018,Sandstrahlbehandler/in (Metall)
8122010000000,"Maschinenbediener/in Oberflächenbearbeitungs-, Verzinkungs- oder Beschichtungsanlage"
8122020000000,Metallmonteur/in
8131000100018,Blender Operator (chemische Prozesse)
8131000200018,Betreiber/in eines Zementproduktionsofens
8131000300018,Holzkohlenofenbetreiber/in
8131000400018,Betreiber/in chemischer Prozesse Brenner/in
8131000500018,Ofenbetreiber für chemische Prozesse
8131000600018,Betreiber/in der Düngemittelanlage
8131000700018,Maschinenbediener (Kerzenherstellung)
8131000800018,Maschinenbediener (chemische Zerkleinerung)
8131000900018,Maschinenbediener (Chlorgasproduktion)
8131001000018,Maschinenbediener (Kohle-Gas-Produktion)
8131001100018,Maschinenbediener (Koksbrenner)
8131001200018,Maschinenbediener (explosive Produkte)
8131001300018,Maschinenbediener (Feuerwerk)
8131001400018,Maschinenbediener (Halogengas)
8131001500018,Maschinenbediener (Wasserstoffgas)
8131001600018,Maschinenbediener (Linoleumproduktion)
8131002100018,Parfüm noch Betreiber/in
8131010000000,Mitarbeiter/in in der Munitions- und Sprengstoffherstellung
8131020000000,"Bediener/in für Brech-, Mahl- oder Mischmaschinen"
8131030000000,Maschinenarbeiter/in in der Herstellung pharmazeutischer Produkte
8131040000000,Maschinenbediener/in Toilettenartikelherstellung
8131990000000,Andere Anlagen- oder Maschinenarbeiter/innen in der Sparte chemische Produkte
8132000100018,Maschinenbediener (Filmpapierproduktion)
8132000300018,Maschinenbediener/in Fotografie entwickelung
8132010000000,Maschinenbediener/in Fotoproduktionsanlage
8141000100018,Bediener von Gummi-Extrusionsmaschinen
8141000200018,Maschinenbediener (Gummi fräsen)
8141000300018,Maschinenbediener (Gummi vulkanisieren)
8141000400018,Maschinenbediener (Reifenformung)
8141010000000,Maschinenarbeiter/in in der Gummiproduktion
8141020000000,Maschinenarbeiter/in in der Gummiverarbeitung
8141030000000,Reifenhersteller/in
8142000100018,Maschinenbediener (Gießen von Kunststoffprodukten)
8142000200018,Maschinenbediener (Laminieren von Kunststoffen)
8142000300018,Maschinenbediener (Plastikflaschen)
8142000400018,Maschinenbediener (Kunststoff-Extrusion)
8142000500018,Maschinenbediener (Polyethylenbeutel)
8142000600018,Glasfaserschublade
8142000700018,Kunststoffbootbauer/in
8142010000000,Maschinenarbeiter/in in der Plastik- und Verbundstoffindustrie
8142020000000,Kunststoffanreisser/in
8143000100018,Maschinenbediener (Kartonprodukte)
8143000200018,Maschinenbediener (Umschlag und Papiertüten)
8143000300018,Maschinenbediener (Pappschachteln)
8143000400018,Maschinenbediener (Pappeartikel)
8143000800018,Pappmaché-Hobelmaschine
8143010000000,Maschinenarbeiter/in in der Papierproduktherstellung
8143020000000,Papierarbeiter/in
8151000100018,Blender Operator (Fasern)
8151000200018,Maschinenbediener (synthetische Fasern)
8151000300018,Maschinenbediener (Textilfasern)
8151010000000,"Maschinenbediener/in Textilfaserverarbeitungs-, Spinn- oder Wicklungsanlage"
8152000100018,Bediener von Webmaschinen
8152000200018,Maschinenbediener (Tuch)
8152010000000,Webmaschinenbediener/in
8152020000000,Strickmaschinenbediener/in
8152130000000,Bediener/in von Maschinen für Teppicherzeugung
8153010000000,Nähmaschinenbediener/in
8154000100018,Maschinenbediener (Färben von Textilfasern)
8154010000000,"Bediener/in von Bleich-, Färbe- oder Textilreinigungsmaschinen"
8155000100018,Maschinenbediener (Leder nähen)
8155000200018,Maschinenbediener (Fellverarbeitung)
8155000300018,Pelzwäscher/in
8155010000000,Maschinenbediener/in in der Pelz- oder Lederverarbeitung
8156000100018,Maschinenbediener (Schuhproduktion)
8156010000000,Maschinenarbeiter/in in der Schuhherstellung
8157010000000,Waschmaschinenbediener/in
8157020000000,Bediener/in Trockenreinigungsanlage
8159000100018,Maschinenbediener (Matratzenherstellung)
8159000200018,Maschinenbediener (Musterherstellung)
8159000300018,Maschinenbediener (Zelte)
8159980000000,Maschinenbediener/in für andere Ledererzeugnisse
8159990000000,Maschinenbediener/in für andere Pelzerzeugnisse
8160000100018,Rübenzuckerdiffusor Operator
8160000200018,Mixer Operator (Kaffee)
8160000300018,Mixerbediener (Spirituosen)
8160000400018,Mixer Betreiber (Tee)
8160000500018,Mixer (Wein)
8160000600018,Brauereiarbeiter/in
8160000800018,Fruchtpresse-Betreiber/in
8160000900018,Maschinenbediener (Brotbacken)
8160001000018,Maschinenbediener (Schokoladenproduktion)
8160001100018,Maschinenbediener (Zigarren)
8160001200018,Maschinenbediener (Kakaobohnenrösten)
8160001300018,Maschinenbediener (Süßwaren)
8160001400018,Maschinenbediener (Fisch friert)
8160001500018,Maschinenbediener (Obstverarbeitung)
8160001700018,Maschinenbediener (Milchpulver)
8160001800018,Maschinenbediener (Reismühlen)
8160001900018,Maschinenbediener (Spirituosen Mälzen)
8160002000018,Maschinenbediener (Zuckerproduktion)
8160002100018,Maschinenbediener (Gemüse friert ein)
8160002200018,Maschinenbediener (Gemüsewaschen)
8160002300018,Malz-Kochgeräte-Betreiber/in
8160002400018,Senfmahlbediener/in
8160003000018,Bediener/in von Destilliermaschinen
8160010000000,Maschinenbediener/in Backwarenherstellung
8160020000000,Maschinenbediener/in Getränkeherstellung
8160040000000,Brauer/in
8160050000000,Maschinenbediener/in Cerealienherstellung
8160060000000,Maschinenbediener/in Schokoladeherstellung
8160070000000,Maschinenbediener/in Kakaoverarbeitung
8160090000000,Maschinenbediener/in Kaffeeverarbeitung
8160110000000,Maschinenbediener/in Milchproduktherstellung
8160130000000,Maschinenbediener/in Nussverarbeitung
8160140000000,Maschinenbediener/in Speiseölherstellung
8160170000000,Maschinenbediener/in Fischproduktherstellung
8160190000000,Maschinenbediener/in Fruchtsaftherstellung
8160200000000,Maschinenbediener/in Obstverarbeitung
8160210000000,Maschinenbediener/in Getreide-/Gewürzmühle
8160220000000,Maschinenbediener/in Spirituosenherstellung
8160230000000,Maschinenbediener/in Margarineherstellung
8160250000000,Maschinenbediener/in Fleischwarenverarbeitung
8160260000000,Maschinenbediener/in Milchverarbeitung
8160270000000,Maschinenbediener/in Nudelherstellung
8160280000000,Maschinenbediener/in Erfrischungsgetränkeherstellung
8160300000000,Maschinenbediener/in Teeverarbeitung
8160310000000,Maschinenbediener/in Tabakherstellung
8160320000000,Maschinenbediener/in Gemüseverarbeitung
8160330000000,Maschinenbediener/ Essigherstellung
8160350000000,Kaugummihersteller/in
8160450000000,Bediener/in Zigarettenproduktionsmaschinen
8160460000013,Betreiber/in der Lebensmittelverarbeitung
8171000100018,Maschinenbediener (Zellstoff)
8171000300018,Operator für Papierbleiche
8171020000000,Anlagenbetreiber/in in der Zellstoff- oder Papierherstellung
8172000100018,Kreissägebediener/in
8172000200018,Maschinenbediener (Sperrholz)
8172000300018,Maschinenbediener (Holz langweilig)
8172000400018,Maschinenbediener (Hacken)
8172001000018,Pet minder/in
8172001100018,Bediener der Waferboard-Presse
8172010000000,Holzbearbeitungsmechaniker/in
8172030000000,Facharbeiter/in für Holz und verwandte Produkte
8181000100018,"Ofenbetreiber (Ziegel, Fliesen)"
8181000200018,Ofenbediener (Keramik oder Porzellan)
8181000300018,Maschinenbediener (Keramikmalerei)
8181000400018,Maschinenbediener (Keramik)
8181000500018,Maschinenbediener (Tonschleifen)
8181000600018,Maschinenbediener (Ton mischen)
8181000700018,Maschinenbediener (Glasflaschenproduktion)
8181000800018,Maschinenbediener (Glasmalerei)
8181000900018,Maschinenbediener (Glasproduktion)
8181001000018,Maschinenbediener (Glasurproduktion)
8181001600018,Betreiber/in eines Keramikofens
8181010000000,Anlagenbetreiber/in Glas und Keramik
8181020000000,Bediener/in von Maschinen für Stein- oder Plattenproduktion
8182010000000,Maschinist/in
8182020000000,Kesselbediener/in
8183000100018,Maschinenbediener (Flaschenreinigung)
8183000200018,Maschinenbediener (Konserven)
8183000300018,Maschinenbediener (Abdichtung)
8183000400018,Bediener von Einwickelmaschinen
8183010000000,"Maschinenbediener/in Verpackungs-, Abfüll- oder Etikettieranlage"
8183020000000,Maschinenbediener/in Abfüll- oder Etikettieranlage
8189000100018,Bediener von Maschinen zur Siliziumchipproduktion
8189000300016,Betreuer/in der Gasanlage
8189010000000,CNC-Fachkraft
8189040000000,"Vorarbeiter/in - Prozessoperateure Industrieproduktion, -fertigung im Bereich Metall"
8189050000000,Vorarbeiter/in - Prozessoperateure im Bereich Bergbau
8189060000000,"Vorarbeiter/in - Prozessoperateure im Bereich Transport, Logistik, Hafen, Flughafen"
8189110000000,"Vorarbeiter/in - Prozessoperateure im Bereich Öl, Gas"
8189140000000,Vorarbeiter/in - Prozessoperateure im Bereich Energieversorgung
8189150000000,Produktionsmaschinenbediener/in (Sonstige)
8189980000000,Vorarbeiter/in - Prozessoperateure im Bauwesen/Innausbau
8189990000000,Sonstige/r Anlagenbetreiber/in oder Maschinenbediener/in
8211000100018,Assembler für landwirtschaftliche Maschinen
8211000200018,Flugzeugmotor Assembler/in
8211000300018,Werkstattbauer (LKW)
8211000400018,Motormonteur/in
8211000500018,Industriemaschinenbauer/in
8211001300018,Druckmaschinenmonteur
8211001400018,Dampfmaschine Assembler/in
8211001500018,Textilmaschinenmonteur
8211001600018,Turbinenmonteur
8211001700018,Automonteur/in
8211010000000,Maschinenmonteur/in
8211020000000,Metallflugzeugbauer/in
8211030000000,Monteur/in von mobilen Häusern
8212000100018,Anker-Assembler/in
8212000200018,Assembler für audiovisuelle Geräte
8212000300018,Assembler für elektrische Komponenten
8212000400018,Assembler für elektronische Komponenten
8212000500018,Hörgeräte-Assembler/in
8212000600018,Assembler für Mikroelektronikgeräte
8212001000018,Büromaschinenmonteur
8212001100018,Präzisionsinstrumentenmonteur
8212001300018,Telefonassembler/in
8212001400018,Fernsehassembler/in
8212010000000,Elektromonteur/in
8212020000000,Elektronikmonteur/in
8219000100018,Munitionsmonteur
8219000200018,Fahrradmonteur
8219000300018,Assembler für Kartonprodukte
8219000400018,Möbelmonteur/in
8219001100018,Kunststoff Spielzeug Assembler/in
8219001200018,Assembler für Holzprodukte
8219010000000,Schichtleiter/in Fliessbandarbeiter/innen
8219020000000,Juweliermitarbeiter/in
8219030000000,Lederwarenerzeuger/in
8219040000000,Monteur/in für Kartonagemaschinen
8219050000000,Kunststoffmonteur/in
8219060000000,Kautschukmonteur/in
8219070000018,Sonnenblenden-Assembler/in
8219080000000,Textilnäher/in
8219100000000,Fließbandführer/in
8219110000000,Holzmodellbauer/in
8219990000000,Monteure/Monteurinnen andere Fachrichtungen
8311000100018,Einschienenbahn-Fahrer/in
8311000400018,Berufsfahrer/in u-bahn
8311010000000,Lokomotivführer/in
8311020000000,Triebfahrzeugführer/in
8312000100018,Güterzugwächter/in
8312010000000,"Bremser/in, Signalarbeiter/in, Weichenwärter/in"
8312010127600,"Stellwerksbediener/in, Rangierer/in"
8312020000000,Gleisbauarbeiter/in
8321000100018,"Rikschafahrer, motorisiert"
8321000200018,Motorradkurier/in
8321000300018,Motorradlieferant
8321000400018,Motor Dreiradfahrer/in
8321000500018,Pizzakurier/in
8321010000000,Motorradfahrer/in
8322000200018,Postwagenfahrer/in
8322001300018,Parkservice
8322001400018,Telefonist/in in einer Taxizentrale
8322010000000,Autofahrer/in
8322020000000,Taxifahrer/in
8322030000000,Fahrer/in eines Lieferwagens oder Kleintransporters
8322040000000,Krankenwagenfahrer/in (nicht Sanitäter)
8322050000000,Fahrer/in von Geld- und Wertsachentransporten - Geldautomatversorgung
8322060000000,Privater Chauffeur /Fahrer/in
8322070000000,Paketzusteller/in
8331000100018,"Kraftfahrer, Bus"
8331000400018,Trolleybusfahrer/in
8331010000000,Busfahrer/in im öffentlichen Nahverkehr
8331020000000,Schul- und Behindertenbusfahrer/in
8331030000000,Reisebusfahrer/in
8331040000000,Straßen- oder U-Bahnfahrer/in
8332000100018,Flugzeug fueller/in
8332000200018,Betonmischertreiber/in
8332000300018,Müllwagenfahrer/in
8332000400018,Berufsfahrer/in schwerer lastkraftwagen
8332001800018,Tankwagenfahrer/in
8332001900018,Anhänger-LKW-Fahrer/in
8332010000000,Lkw-Fahrer/in
8332030000000,Berufskraftfahrer/in
8332050000000,"Fahrer/in Pendelwagen, Minentransportfahrzeug"
8341000100018,Landwirtschaftlicher Mähdrescher/in
8341000200018,Betreiber/in von landwirtschaftlichen Maschinen
8341000300018,Bediener von Erntemaschinen
8341000400018,Maschinenbediener (Forstwirtschaft)
8341000700018,Holztransporter Fahrer/in
8341000800018,Traktorfahrer/in
8341010000000,Bediener/in landwirtschaftlicher Maschinen
8341020000000,Bediener/in von Forstmaschinen
8342000100018,Front-End-Loader-Operator
8342000200018,Maschinenbediener (Ablaufinstallation)
8342000300018,Maschinenbediener (Rohrinstallation)
8342000400016,Maschinenbediener (Gasverdichterstation)
8342002600018,Steinstreuer Operator
8342002700018,Operator für Teerstreuer/in
8342002800018,Grabengrabenfahrer/in
8342002900016,Arbeiter am Gaskompressor
8342010000000,Erdbewegungsgeräteführer/in
8342010000018,Streetsweeper-Fahrer/in
8342020000000,Baggerführer/in
8342030000000,Baugeräteführer/in
8342040000000,Straßenbaumaschinenführer/in
8342050000000,Spundwandsetzer/in
8342060000000,Pumpenführer/in
8342070000000,Tunnelbaumaschinenführer/in
8342080000000,Bediener/in Asphaltmaschinen
8342090000000,Schubraupenfahrer/in
8342100000000,Bediener/in für Gaskompressor oder Erdgaspumpe
8343000100018,Käfigminenfahrer/in
8343000200018,Dry Dock Attendant
8343000400018,Maschinenbediener (Kabelinstallation)
8343001300018,Skiliftbetreiber/in
8343010000000,Kranführer/in
8343020000000,Flaschenzugbediener/in
8343030000000,Schiffskranführer/in
8343040000000,Rampenarbeiter/in
8343050000000,Strassenbahnfahrer/in
8343060000000,Schleusenwärter/in für Kanal oder Hafen
8343070000000,Sesselliftbediener/in
8343080000000,Förderbandbediener/in
8343090000000,Dampfmaschinenführer/in
8343100000000,Seilbahnbediener/in
8343120000000,Turmkranführer/in
8343130000000,Windenbediener/in
8343140000000,Hafenmeister/in
8343150000000,Aufzugsbediener/in
8343160000000,Fahrer/in Portalhubwagen
8344010000000,Gabelstaplerfahrer/in
8350000100018,Bagger Besatzungsmitglied
8350000200018,Ferry Crew-Mitglied
8350000300018,Leuchtturm neigen
8350000900018,Leichtmatrose
8350001000018,Matrose
8350001100018,Mitglied der Yachtcrew
8350001300018,Leichter Seemann
8350010000000,Deckshelfer/in
8350010000018,Lastkahn-Betreiber/in
8350020000000,Matrose/in
8350030000000,Kapitän/in inländische Schiffsverbindungen
8350040000000,Kabelübermittler/in
8350060000000,Arbeiter/in Schiffsdeck
9111000100018,Hausmädchen
9111010000000,Hausreinigungskraft
9111020000000,Haushaltshilfe
9111990027600,Weitere Dienstleistungsberufe (Sonstige)
9112000100018,Busreiniger (außen)
9112000200018,Fabrikreiniger/in
9112000300018,Kehrmaschine
9112000400018,Raumpfleger/in im Krankenhaus
9112000500018,Zimmermädchen im Hotel
9112010000000,Gebäudereiniger/in
9112010000018,Leinenmädchen
9112020000000,Hotelreinigungskraft
9112030000000,Vorarbeiter/in - Reinigungskräfte
9112050000000,Toilettenfrau/mann
9112060000000,Flugzeugreinigungskraft
9121000100018,Handmangel
9121010000000,Handwäscher/in oder Bügler/in
9122000300018,Fahrzeug-Handwascher/in
9122000400018,Fahrzeuge sauberer/in
9122020000000,Autowäscher/in
9122030000000,"Zug-, Straßen-, U-Bahn oder Busreiniger/in"
9122040000000,Zug- oder Busreiniger/in
9123010000000,Fensterputzer/in
9129000100018,Kühlturmreiniger/in
9129000200018,Reiniger ablassen
9129000300018,Filterreiniger/in
9129000400018,Dachrinnenreiniger/in
9129001700018,Poolreiniger/in
9129001800018,Polsterreiniger/in
9129001900018,Wasserreiniger/in
9129010000000,Bauwerksmechaniker/in für Abbruch und Betontrenntechnik
9129020000000,Teppich- oder Möbelreinigungskraft
9129030000000,"Reiniger/in für Heizkessel, Tanks"
9129040000000,Laborgerätereiniger/in
9129050000000,Kanalarbeiter/in
9129160000000,Graffiti-Reiniger/in
9129980000000,Sonstige in der Beseitigung von Gefahrstoffen Beschäftigte
9129990000000,Sonstige Reinigungskräfte
9211000100018,Cane Pflanzer/in
9211000200018,Baumwollpflücker/in
9211000300018,Knecht (Zitrusfrüchte)
9211000400018,Knecht (Baumwolle)
9211000600018,Knecht (Obstgarten)
9211000700018,Knecht (Kartoffel)
9211000800018,Knecht (Reis)
9211000900016,Haselnusspflücker/in
9211002600018,Zuckerrohrschneider/in
9211002700018,Tee-Pflücker/in
9211010000000,"Knecht (Feldfrüchte, Gemüse)"
9211020000000,Obstpflücker/in
9211030000000,Erntearbeiter/in
9211040000000,Baumpfleger/in
9211150000000,Gemüsepflücker/in
9212000200018,Eiereinsammler/in
9212000300018,Knecht (Milchprodukte)
9212000400018,Knecht (Fell)
9212000500018,Knecht (Seidenraupen)
9212000800018,Stabile Hand
9212010000000,Helfer/in in einem Viehzuchtbetrieb
9212030000000,Knecht (Vieh)
9212040052816,Hühnerfänger/in
9213000100018,Knecht (alle anderen Farmen)
9213010000000,Landwirtschaftliche/r Helfer/in im Mischkulturanbau oder Zuchtbetrieb
9214000100018,Friedhof Hand im Garten
9214000200018,Greenkeepers Helfer/in
9214000300018,Gartenbau Hand
9214000400018,Rasenmäher/in
9214001900018,Bauernhof (Kindergarten)
9214010000000,Gartenhelfer/in
9215000200018,Baum klarer/in
9215010000000,Waldarbeiter/in
9216000100018,Aquakultur Hand
9216000200018,Bargemans Kumpel
9216000300018,Knecht (Fisch)
9216000400018,Fischerei-Helfer/in
9216010000000,Landarbeiter/in (Fisch)
9216020000018,Muschelsammler
9311020000000,Hilfskraft Bergbau
9311030000000,Steinbrucharbeiter/in
9312000100018,Graben Arbeiter graben
9312000200018,Erdbewegungsarbeiter/in
9312000300018,Ernste grubende Arbeitskraft
9312000400018,Wartungsarbeiter/in (Dämme)
9312000500018,Wartungsarbeiter/in (Straßen)
9312001900018,Wasserbrunnenarbeiter/in
9312010000000,Straßenräumer/in
9312020000000,Straßenbauhelfer/in
9312030000000,Bauhilfsarbeiter/in (Damm-/Deichbau)
9312040000000,Damm- oder Deichwärter/in
9312050000000,Wasserdammkonstrukteur/in
9313000100018,Ziegelstein-Assistent
9313000200018,Ziegelträger/in
9313010000000,Gebäudebauhelfer/in
9313030000000,Abbruchhelfer/in
9313040000000,Rodungsarbeiter/in
9313050000000,Hilfskraft Wartung/Instandhaltung
9313070000000,Hilfskraft Zimmermann
9313080000000,Hilfskraft Elektroinstallateur
9313090000000,Hilfskraft Maler/in oder Gipser/in
9313100000000,Hilfskraft Installateur
9313110000000,Dachdeckerhelfer/in
9321000100018,Hand Abfüller/in
9321000200018,Handetikettierer/in
9321000300018,Handverpackung
9321010000000,Handpaketierer/in
9329000100018,Schmieds Helfer/in
9329000200018,Flaschensortierer/in
9329000300018,Kadaver-Handwäscher/in
9329000400018,Tuch-Handwäscher/in
9329000500018,Faserhandwäscher/in
9329000600018,Handwaschmaschine ausblenden
9329000700018,Lader / Entlader für hergestellte Produkte
9329000800018,Fertigungsstapler/in
9329001100018,Weinberg Hand
9329001200018,Garn-Handwäscher/in
9329010000000,Montierer/in; Hilfsarbeiter/in in der Fertigung
9329020000000,Maschinenbestücker/in oder Metallhilfsarbeiter/in
9329030000000,Ungelernte/r Fabrikarbeiter/in
9331000100018,Fahrradtaxifahrer/in
9331000200018,Handtruck-Fahrer/in
9331000400018,Dreiradfahrer/in
9331000500018,Dreiradfahrer (nicht motorisiert)
9331010000000,Fahrradkurier/in
9331120000000,Rikschafahrer/in
9332000100018,Tierfahrer/in
9332000200018,Elefantenfahrer/in
9332010000000,Kutscher/in
9333000100018,Flugbegleiter/in am Flughafen
9333000200016,Gepäckabfertiger (Flughafen)
9333000400018,Fischportier/in
9333000500018,Lebensmittelmarkt-Portier/in
9333000600018,Frachtlader / Entlader/in
9333000700018,Fruchtportier/in
9333000800018,Möbellader / -entlader/in
9333000900018,Möbelentferner/in
9333001100018,Fleischportier/in
9333002900018,Stauer/in
9333010000000,Frachtverlader/in
9333010000018,Gepäckabfertiger/in
9333020000000,Verlader/in im Schienenverkehr
9333020000018,Docker/in
9333030000000,Möbelpacker/in
9333040000000,Fahrzeugbelader/in
9333040127600,Transportarbeiter/in
9333050000000,Schiffsbelader/in
9333060000000,Sargträger/in
9333070000000,Flugzeugbelader/in
9333080000000,Mitarbeiter/in im Bühnenaufbau/Stagehand
9333090000000,Lagerist/in
9333110000000,Sicherheitsarbeiter/in
9333120000000,Hafenarbeiter/in
9333150000000,Arbeiter/in Hafenpassagiere
9333160000000,Angestellte/r (die/der bestellte Waren nach einer Lieferliste zusammenstellt)
9333170000000,Speditionsarbeiter/in
9334000400018,Lagerfüller/in
9334010000000,Regalauffüller/in
9411000100018,Burger Maker/in
9411000200018,Fast Food Begleiter/in
9411000300018,Fast Food Crew Trainer/in
9411000400018,Fisch und Chips kochen
9411000500018,Hamburger kochen
9411010000000,Koch/Köchin in einem Fast-Food-Restaurant
9411020000000,Pizzabäcker/in
9412000100018,Geschirrspülwäscher
9412000200018,Küchenportier/in
9412000500018,Pantry-Begleiter/in
9412010000000,Küchenhilfe
9412010127600,"Beikoch,-köchin"
9412020000000,Spüler/in
9412040000000,Catering-Mitarbeiter/in
9510000100018,KFZ Bewacher/in
9510000200018,Waschanlage für Autofenster/in
9510000300018,Werbematerialausträger/in
9510000500018,Sandwichmann
9510010000000,Schuhputzer/in
9510120000000,Gratis-Zeitungsverteiler/in
9520000100018,Straßenverkäufer/in
9520010000000,Straßenverkäufer/in Nicht-Lebensmittel
9520020000000,Lotterieverkäufer/in
9520130000000,Zeitungsverkäufer/in
9611000200018,Müllwagen-Entlader/in
9611010000000,Müllabfuhrangestellte/r
9611020000000,Sammler/in von recyclebaren Stoffen
9611030000000,Schrottplatzarbeiter/in
9612000100018,Müllsortierer/in
9612000400018,Recyclingarbeiter/in
9612000500018,Müllsammler/in
9612010000000,Abfallsortierer/in
9613000100018,Parkkehrer/in
9613000200018,Hofkehrer/in
9621000100018,Hoteldiener/in
9621000200018,Handlieferant
9621000300018,Liftwart
9621000400018,Bote
9621000500018,Nachläufer/in
9621000600018,Telegraph Messenger/in
9621010000000,Essensauslieferer/in
9621020000000,Essensträger/in
9621030000000,Gepäckträger/in
9621050000000,Zeitungsausträger/in
9621060000000,"Bote, Paketausträger/in"
9621070000000,Golf-Caddie
9621080000000,Kurierdienst
9622000100018,Gelegenheitsarbeiter/in
